id,transaction_no,transaction_date,doc_ref_no,effectivity_date,employee_id,basic_income,housing_allowances,car_allowances,petrol_allowances,food_allowances,others,incentive,mobile_allowances,total_gross_pay,remarks,hr_remarks,mngt_remarks,hr_approved_by,mngt_approved_by,status_id,created_on,created_by,updated_on,updated_by
842,,2014-12-01,,2014-12-01,101,3000,2500,1500,0,0,650,0,0,7650,,,,,,5,,,2020-02-23 19:47:58,17
843,,2014-12-01,,2014-12-01,102,2135,1500,1500,0,365,0,0,0,5500,,,,,,5,,,2020-02-23 19:47:58,17
844,,2014-11-23,,2014-11-23,75,1643,800,0,0,365,392,0,0,3200,,,,,,5,,,2020-02-23 19:47:58,17
845,,2014-11-23,,2014-11-23,78,1800,1200,0,0,365,185,1750,0,5300,,,,,,5,,,2020-02-23 19:47:58,17
846,,2014-12-17,,2014-12-17,127,1800,1500,0,0,0,1200,1200,0,5700,,,,,,5,,,2020-02-23 19:47:58,17
847,,2014-12-29,,2014-12-29,128,1300,1000,0,0,0,700,0,0,3000,,,,,,5,,,2020-02-23 19:47:58,17
848,,2010-01-01,,2010-01-01,109,1643,0,1000,0,365,792,0,0,3800,,,,,,5,,,2020-02-23 19:47:58,17
849,,2015-01-08,,2015-01-08,129,1000,800,0,0,0,700,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
850,,2015-01-25,,2015-01-25,130,1000,800,0,0,365,335,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
851,,2015-02-12,,2015-02-12,52,1643,1000,1000,0,365,1342,0,0,5350,,,,,,5,,,2020-02-23 19:47:58,17
852,,2015-03-01,,2015-03-01,9,3000,2500,1000,0,360,2140,2000,0,11000,,,,,,5,,,2020-02-23 19:47:58,17
853,,2015-02-04,,2015-02-04,38,1800,0,0,0,0,950,1750,0,4500,,,,,,5,,,2020-02-23 19:47:58,17
854,,2015-02-01,,2015-02-01,90,1800,0,0,0,365,585,1750,0,4500,,,,,,5,,,2020-02-23 19:47:58,17
855,,2014-11-20,,2014-11-20,132,1800,1000,0,0,0,1200,0,0,4000,,,,,,5,,,2020-02-23 19:47:58,17
856,,2015-03-01,,2015-03-01,71,2000,2000,2000,0,0,1350,7500,0,14850,,,,,,5,,,2020-02-23 19:47:58,17
857,,2015-01-01,,2015-01-01,112,1460,0,0,0,365,675,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
858,,2015-04-01,,2015-04-01,34,2000,2000,2000,0,0,1250,6500,0,13750,,,,,,5,,,2020-02-23 19:47:58,17
859,,2015-04-01,,2015-04-01,105,1800,800,750,250,365,585,875,0,5425,,,,,,5,,,2020-02-23 19:47:58,17
860,,2015-02-22,,2015-02-22,133,4200,1950,850,0,0,312,0,0,7312,,,,,,5,,,2020-02-23 19:47:58,17
861,,2015-05-10,,2015-05-10,134,2500,0,0,0,0,2500,0,0,5000,,,,,,5,,,2020-02-23 19:47:58,17
862,,2015-06-01,,2015-06-01,122,2500,1500,1000,365,0,1135,0,0,6500,,,,,,5,,,2020-02-23 19:47:58,17
863,,2015-07-01,,2015-07-01,39,1800,2000,0,300,0,1200,2700,0,8000,,,,,,5,,,2020-02-23 19:47:58,17
864,,2015-05-13,,2015-05-13,82,3200,5000,2500,300,0,2500,1000,0,14500,,,,,,5,,,2020-02-23 19:47:58,17
865,,2015-07-01,,2015-07-01,132,1800,1500,0,0,0,1200,750,0,5250,,,,,,5,,,2020-02-23 19:47:58,17
866,,2015-03-01,,2015-03-01,96,1550,1000,0,0,365,585,0,0,3500,,,,,,5,,,2020-02-23 19:47:58,17
867,,2015-06-04,,2015-06-04,135,4050,2100,850,0,0,187,0,0,7187,,,,,,5,,,2020-02-23 19:47:58,17
868,,2015-06-24,,2015-06-24,136,2500,1000,0,0,365,2635,0,0,6500,,,,,,5,,,2020-02-23 19:47:58,17
869,,2015-07-02,,2015-07-02,137,1000,800,0,0,0,700,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
870,,2015-07-02,,2015-07-02,138,1000,800,0,0,0,700,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
871,,2015-07-02,,2015-07-02,139,1000,800,0,0,0,700,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
872,,2015-07-01,,2015-07-01,91,3000,6000,0,300,0,1700,2000,0,13000,,,,,,5,,,2020-02-23 19:47:58,17
873,,2015-07-01,,2015-07-01,8,1600,0,0,0,360,1840,492,0,4292,,,,,,5,,,2020-02-23 19:47:58,17
874,,2015-08-01,,2015-08-01,121,1800,1500,0,0,365,835,875,0,5375,,,,,,5,,,2020-02-23 19:47:58,17
875,,2015-07-22,,2015-07-22,94,1800,1200,0,0,365,585,875,0,4825,,,,,,5,,,2020-02-23 19:47:58,17
876,,2015-08-01,,2015-08-01,104,1800,800,0,0,365,585,875,0,4425,,,,,,5,,,2020-02-23 19:47:58,17
877,,2015-09-01,,2015-09-01,90,1800,800,0,0,365,585,875,0,4425,,,,,,5,,,2020-02-23 19:47:58,17
878,,2015-09-01,,2015-09-01,38,1800,800,0,0,0,950,1750,0,5300,,,,,,5,,,2020-02-23 19:47:58,17
879,,2015-07-09,,2015-07-09,140,4200,1950,850,0,0,312,0,0,7312,,,,,,5,,,2020-02-23 19:47:58,17
880,,2015-09-09,,2015-09-09,141,1000,800,0,0,0,700,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
881,,2015-09-01,,2015-09-01,66,5000,9500,1600,0,0,20053,0,0,36153,,,,,,5,,,2020-02-23 19:47:58,17
882,,2015-09-01,,2015-09-01,97,2800,5350,1250,0,0,5227,0,0,14627,,,,,,5,,,2020-02-23 19:47:58,17
883,,2015-09-01,,2015-09-01,25,2900,1100,550,0,0,1992,0,0,6542,,,,,,5,,,2020-02-23 19:47:58,17
884,,2015-09-01,,2015-09-01,43,4300,2100,550,0,0,342,0,0,7292,,,,,,5,,,2020-02-23 19:47:58,17
885,,2015-09-01,,2015-09-01,49,2643,2100,550,0,0,1999,0,0,7292,,,,,,5,,,2020-02-23 19:47:58,17
886,,2015-09-01,,2015-09-01,67,2643,1100,850,0,0,2499,0,0,7092,,,,,,5,,,2020-02-23 19:47:58,17
887,,2015-09-01,,2015-09-01,86,3500,2100,550,0,0,1392,0,0,7542,,,,,,5,,,2020-02-23 19:47:58,17
888,,2015-09-01,,2015-09-01,95,3300,2100,850,0,0,2937,0,0,9187,,,,,,5,,,2020-02-23 19:47:58,17
889,,2015-09-01,,2015-09-01,110,3300,2100,850,0,0,1773,0,0,8023,,,,,,5,,,2020-02-23 19:47:58,17
890,,2015-09-01,,2015-09-01,113,3300,2100,550,0,0,1773,0,0,7723,,,,,,5,,,2020-02-23 19:47:58,17
891,,2015-12-01,,2015-12-01,19,3500,6000,0,250,365,2455,1200,0,13770,,,,,,5,,,2020-02-23 19:47:58,17
892,,2015-12-16,,2015-12-16,58,3000,1500,1500,250,365,2135,0,0,8750,,,,,,5,,,2020-02-23 19:47:58,17
893,,2015-12-24,,2015-12-24,142,1800,1500,0,0,0,900,0,0,4200,,,,,,5,,,2020-02-23 19:47:58,17
894,,2016-01-03,,2016-01-03,143,1300,1000,0,0,0,700,0,0,3000,,,,,,5,,,2020-02-23 19:47:58,17
895,,2016-04-01,,2016-04-01,20,4750,9000,0,400,0,5750,1000,0,20900,,,,,,5,,,2020-02-23 19:47:58,17
896,,2016-02-01,,2016-02-01,109,1643,1000,1000,0,365,792,0,0,4800,,,,,,5,,,2020-02-23 19:47:58,17
897,,2016-02-02,,2016-02-02,144,1800,1500,0,0,0,700,0,0,4000,,,,,,5,,,2020-02-23 19:47:58,17
898,,2016-01-01,,2016-01-01,138,1300,1000,0,0,0,700,0,0,3000,,,,,,5,,,2020-02-23 19:47:58,17
899,,2016-02-15,,2016-02-15,50,1643,1000,500,0,365,1342,0,0,4850,,,,,,5,,,2020-02-23 19:47:58,17
900,,2016-03-01,,2016-03-01,118,1643,1000,0,0,365,792,300,0,4100,,,,,,5,,,2020-02-23 19:47:58,17
901,,2016-03-16,,2016-03-16,145,1000,800,0,0,0,700,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
902,,2016-03-23,,2016-03-23,9,3000,2500,0,300,365,2835,2000,0,11000,,,,,,5,,,2020-02-23 19:47:58,17
903,,2016-01-28,,2016-01-28,37,2300,5000,0,250,0,2300,0,0,9850,,,,,,5,,,2020-02-23 19:47:58,17
904,,2016-01-28,,2016-01-28,19,3500,6000,0,250,365,3205,1200,0,14520,,,,,,5,,,2020-02-23 19:47:58,17
905,,2016-04-18,,2016-04-18,146,1000,800,0,0,0,700,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
906,,2016-04-01,,2016-04-01,107,1300,1000,0,0,365,335,0,0,3000,,,,,,5,,,2020-02-23 19:47:58,17
907,,2016-05-01,,2016-05-01,109,1643,1000,1000,0,365,792,200,0,5000,,,,,,5,,,2020-02-23 19:47:58,17
908,,2016-01-01,,2016-01-01,87,2500,1500,1500,0,0,2500,0,0,8000,,,,,,5,,,2020-02-23 19:47:58,17
909,,2016-05-01,,2016-05-01,44,2500,3250,1500,350,0,1650,0,0,9250,,,,,,5,,,2020-02-23 19:47:58,17
910,,2016-05-01,,2016-05-01,11,2750,5500,0,350,0,650,0,0,9250,,,,,,5,,,2020-02-23 19:47:58,17
911,,2016-05-01,,2016-05-01,2,2500,5500,0,300,0,600,0,0,8900,,,,,,5,,,2020-02-23 19:47:58,17
912,,2016-05-22,,2016-05-22,147,1000,800,0,0,0,700,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
913,,2016-06-07,,2016-06-07,121,1800,1500,750,250,365,835,875,0,6375,,,,,,5,,,2020-02-23 19:47:58,17
914,,2016-06-20,,2016-06-20,148,1000,800,0,0,0,700,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
915,,2016-06-25,,2016-06-25,149,3500,0,0,0,365,0,0,0,3865,,,,,,5,,,2020-02-23 19:47:58,17
916,,2016-07-01,,2016-07-01,82,4200,5500,2500,450,0,1500,1000,0,15150,,,,,,5,,,2020-02-23 19:47:58,17
917,,2015-03-01,,2015-03-01,59,2000,1000,0,0,0,1350,0,0,4350,,,,,,5,,,2020-02-23 19:47:58,17
918,,2016-08-05,,2016-08-05,59,2000,1000,500,0,0,1350,0,0,4850,,,,,,5,,,2020-02-23 19:47:58,17
919,,2016-07-01,,2016-07-01,97,3300,5350,1750,250,0,4850,1000,0,16500,,,,,,5,,,2020-02-23 19:47:58,17
920,,2016-07-01,,2016-07-01,114,3500,5500,0,450,0,4250,1300,0,15000,,,,,,5,,,2020-02-23 19:47:58,17
921,,2016-04-01,,2016-04-01,66,6000,10500,0,450,0,18050,2000,0,37000,,,,,,5,,,2020-02-23 19:47:58,17
922,,2016-08-17,,2016-08-17,103,1700,1000,500,0,0,1000,0,0,4200,,,,,,5,,,2020-02-23 19:47:58,17
923,,2016-10-01,,2016-10-01,59,2000,1000,1000,0,0,1350,0,0,5350,,,,,,5,,,2020-02-23 19:47:58,17
924,,2016-10-01,,2016-10-01,98,1800,1500,0,0,0,250,875,0,4425,,,,,,5,,,2020-02-23 19:47:58,17
925,,2016-10-01,,2016-10-01,116,1300,1000,0,0,365,335,0,0,3000,,,,,,5,,,2020-02-23 19:47:58,17
926,,2016-10-09,,2016-10-09,150,1500,0,0,0,365,1635,0,0,3500,,,,,,5,,,2020-02-23 19:47:58,17
927,,2016-10-25,,2016-10-25,151,2500,1800,0,0,0,1500,0,0,5800,,,,,,5,,,2020-02-23 19:47:58,17
928,,2016-11-01,,2016-11-01,44,2500,3550,1500,450,0,1650,0,0,9650,,,,,,5,,,2020-02-23 19:47:58,17
929,,2016-10-18,,2016-10-18,152,1000,800,0,0,0,700,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
930,,2016-10-23,,2016-10-23,153,1800,1000,0,0,0,1200,0,0,4000,,,,,,5,,,2020-02-23 19:47:58,17
931,,2016-11-01,,2016-11-01,154,1300,1000,0,0,0,700,0,0,3000,,,,,,5,,,2020-02-23 19:47:58,17
932,,2016-08-01,,2016-08-01,60,4000,7000,2500,600,0,900,4000,0,19000,,,,,,5,,,2020-02-23 19:47:58,17
933,,2016-07-01,,2016-07-01,95,3300,2100,850,350,0,2950,0,0,9550,,,,,,5,,,2020-02-23 19:47:58,17
934,,2016-07-01,,2016-07-01,110,3300,2100,1500,650,0,2000,0,0,9550,,,,,,5,,,2020-02-23 19:47:58,17
935,,2017-01-01,,2017-01-01,69,2300,0,1500,350,365,1835,500,0,6850,,,,,,5,,,2020-02-23 19:47:58,17
936,,2016-10-23,,2016-10-23,155,1000,800,0,0,0,700,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
937,,2017-03-19,,2017-03-19,156,1200,0,0,0,0,800,0,0,2000,,,,,,5,,,2020-02-23 19:47:58,17
938,,2017-03-05,,2017-03-05,157,1800,800,0,0,0,950,0,0,3550,,,,,,5,,,2020-02-23 19:47:58,17
939,,2017-04-05,,2017-04-05,158,2300,1800,750,0,250,900,0,0,6000,,,,,,5,,,2020-02-23 19:47:58,17
940,,2017-01-01,,2017-01-01,55,3400,3500,0,0,0,2700,1200,0,10800,,,,,,5,,,2020-02-23 19:47:58,17
941,,2017-01-01,,2017-01-01,140,3300,2100,850,350,0,2950,0,0,9550,,,,,,5,,,2020-02-23 19:47:58,17
942,,2017-05-01,,2017-05-01,97,4000,6500,2000,400,0,5100,1000,0,19000,,,,,,5,,,2020-02-23 19:47:58,17
943,,2017-01-01,,2017-01-01,135,3300,2100,1500,650,0,2000,0,0,9550,,,,,,5,,,2020-02-23 19:47:58,17
944,,2017-03-15,,2017-03-15,146,1300,1000,0,0,0,700,0,0,3000,,,,,,5,,,2020-02-23 19:47:58,17
945,,2017-06-11,,2017-06-11,159,1300,1000,0,0,0,700,0,0,3000,,,,,,5,,,2020-02-23 19:47:58,17
946,,2017-06-21,,2017-06-21,160,1000,800,0,0,0,700,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
947,,2017-07-12,,2017-07-12,161,1000,800,0,0,0,700,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
948,,2017-07-01,,2017-07-01,144,1800,1000,750,250,0,1050,0,0,4850,,,,,,5,,,2020-02-23 19:47:58,17
949,,2017-01-01,,2017-01-01,42,2700,3800,1000,250,0,1750,0,0,9500,,,,,,5,,,2020-02-23 19:47:58,17
950,,2017-08-01,,2017-08-01,26,4000,6000,0,0,365,3832,708,0,14905,,,,,,5,,,2020-02-23 19:47:58,17
951,,2017-09-01,,2017-09-01,31,1600,0,0,0,0,1600,0,0,3200,,,,,,5,,,2020-02-23 19:47:58,17
952,,2017-09-01,,2017-09-01,105,1800,1500,750,250,365,585,875,0,6125,,,,,,5,,,2020-02-23 19:47:58,17
953,,2017-09-01,,2017-09-01,99,1800,1500,750,250,0,950,1750,0,7000,,,,,,5,,,2020-02-23 19:47:58,17
954,,2017-08-30,,2017-08-30,162,1460,0,0,0,365,0,0,0,1825,,,,,,5,,,2020-02-23 19:47:58,17
955,,2017-09-01,,2017-09-01,135,3300,2100,1500,650,0,2000,450,0,10000,,,,,,5,,,2020-02-23 19:47:58,17
956,,2017-09-07,,2017-09-07,89,1800,0,0,400,365,1035,875,0,4475,,,,,,5,,,2020-02-23 19:47:58,17
957,,2017-10-04,,2017-10-04,158,2300,1800,750,0,250,1400,0,0,6500,,,,,,5,,,2020-02-23 19:47:58,17
958,,2017-10-30,,2017-10-30,163,1800,800,0,0,0,950,0,0,3550,,,,,,5,,,2020-02-23 19:47:58,17
959,,2017-11-01,,2017-11-01,132,1800,1500,0,0,0,1200,1200,0,5700,,,,,,5,,,2020-02-23 19:47:58,17
960,,2017-12-01,,2017-12-01,153,1800,1000,0,0,0,1200,500,0,4500,,,,,,5,,,2020-02-23 19:47:58,17
961,,2016-10-01,,2016-10-01,112,1460,0,0,0,365,1075,0,0,2900,,,,,,5,,,2020-02-23 19:47:58,17
962,,2018-01-01,,2018-01-01,150,1800,0,0,0,365,1635,0,0,3800,,,,,,5,,,2020-02-23 19:47:58,17
963,,2017-12-17,,2017-12-17,164,1300,1200,0,0,0,500,0,0,3000,,,,,,5,,,2020-02-23 19:47:58,17
964,,2017-11-30,,2017-11-30,41,2250,2500,0,250,365,1385,0,0,6750,,,,,,5,,,2020-02-23 19:47:58,17
965,,2018-01-01,,2018-01-01,43,2643,2100,550,0,0,1999,0,0,7292,,,,,,5,,,2020-02-23 19:47:58,17
966,,2018-01-01,,2018-01-01,133,2643,1950,850,0,0,1869,0,0,7312,,,,,,5,,,2020-02-23 19:47:58,17
967,,2018-01-11,,2018-01-11,165,1000,800,0,0,0,700,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
968,,2018-02-14,,2018-02-14,166,1300,1000,0,0,0,700,0,0,3000,,,,,,5,,,2020-02-23 19:47:58,17
969,,2018-02-15,,2018-02-15,167,1000,800,0,0,0,700,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
970,,2018-02-18,,2018-02-18,168,1650,0,0,200,0,1100,0,0,2950,,,,,,5,,,2020-02-23 19:47:58,17
971,,2018-03-07,,2018-03-07,169,1000,800,0,0,0,700,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
972,,2018-03-14,,2018-03-14,170,4000,5000,2000,600,0,1500,0,0,13100,,,,,,5,,,2020-02-23 19:47:58,17
973,,2018-03-22,,2018-03-22,171,1000,800,0,0,0,700,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
974,,2018-03-01,,2018-03-01,144,1800,1500,750,250,0,1050,0,0,5350,,,,,,5,,,2020-02-23 19:47:58,17
975,,2018-03-01,,2018-03-01,104,1800,1500,0,0,365,585,875,0,5125,,,,,,5,,,2020-02-23 19:47:58,17
976,,2018-03-26,,2018-03-26,172,2530,3160,1270,370,0,1030,0,0,8360,,,,,,5,,,2020-02-23 19:47:58,17
977,,2018-04-04,,2018-04-04,89,1800,0,750,400,365,1035,875,0,5225,,,,,,5,,,2020-02-23 19:47:58,17
978,,2018-04-13,,2018-04-13,173,1000,0,0,0,0,700,0,0,1700,,,,,,5,,,2020-02-23 19:47:58,17
979,,2018-04-19,,2018-04-19,174,3000,3000,0,0,0,2000,0,0,8000,,,,,,5,,,2020-02-23 19:47:58,17
980,,2018-04-01,,2018-04-01,69,2300,1500,1500,350,365,1835,500,0,8350,,,,,,5,,,2020-02-23 19:47:58,17
981,,2018-04-24,,2018-04-24,175,2000,1000,750,250,365,635,0,0,5000,,,,,,5,,,2020-02-23 19:47:58,17
982,,2018-04-29,,2018-04-29,176,1000,800,0,0,0,700,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
983,,2018-05-03,,2018-05-03,177,2300,1800,750,250,0,900,0,0,6000,,,,,,5,,,2020-02-23 19:47:58,17
984,,2018-05-03,,2018-05-03,178,2500,1000,1000,0,0,500,0,0,5000,,,,,,5,,,2020-02-23 19:47:58,17
985,,2018-05-09,,2018-05-09,179,4000,6000,2000,500,0,3500,0,0,16000,,,,,,5,,,2020-02-23 19:47:58,17
986,,2018-05-13,,2018-05-13,180,1000,800,0,0,0,700,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
987,,2018-05-21,,2018-05-21,181,2300,1800,750,250,0,900,0,0,6000,,,,,,5,,,2020-02-23 19:47:58,17
988,,2018-02-01,,2018-02-01,151,2500,2500,0,0,0,1500,0,0,6500,,,,,,5,,,2020-02-23 19:47:58,17
989,,2018-06-01,,2018-06-01,55,4000,4700,1500,500,0,2100,1200,0,14000,,,,,,5,,,2020-02-23 19:47:58,17
990,,2018-06-09,,2018-06-09,182,2000,1000,750,250,365,635,0,0,5000,,,,,,5,,,2020-02-23 19:47:58,17
991,,2018-06-10,,2018-06-10,183,2300,1800,750,250,0,900,0,0,6000,,,,,,5,,,2020-02-23 19:47:58,17
992,,2018-07-01,,2018-07-01,55,3500,4500,1500,500,0,2800,1200,0,14000,,,,,,5,,,2020-02-23 19:47:58,17
993,,2018-06-27,,2018-06-27,172,2850,3480,1270,370,0,1030,0,0,9000,,,,,,5,,,2020-02-23 19:47:58,17
994,,2018-06-15,,2018-06-15,170,4500,5500,2000,600,0,1500,0,0,14100,,,,,,5,,,2020-02-23 19:47:58,17
995,,2018-07-01,,2018-07-01,184,2643,2100,550,0,0,1999,0,0,7292,,,,,,5,,,2020-02-23 19:47:58,17
996,,2018-07-01,,2018-07-01,87,2500,2000,1500,250,0,2750,0,0,9000,,,,,,5,,,2020-02-23 19:47:58,17
997,,2018-07-01,,2018-07-01,113,3300,2100,1500,250,0,1350,500,0,9000,,,,,,5,,,2020-02-23 19:47:58,17
998,,2018-07-01,,2018-07-01,109,2300,1500,1000,250,365,1085,500,0,7000,,,,,,5,,,2020-02-23 19:47:58,17
999,,2018-07-01,,2018-07-01,48,2500,1750,1200,250,365,1435,500,0,8000,,,,,,5,,,2020-02-23 19:47:58,17
1000,,2018-07-01,,2018-07-01,65,2000,1200,1000,250,365,1475,0,0,6290,,,,,,5,,,2020-02-23 19:47:58,17
1001,,2018-07-01,,2018-07-01,103,2000,1200,1000,250,365,1475,0,0,6290,,,,,,5,,,2020-02-23 19:47:58,17
1002,,2018-07-01,,2018-07-01,106,2000,1200,1000,250,365,1475,0,0,6290,,,,,,5,,,2020-02-23 19:47:58,17
1003,,2018-07-01,,2018-07-01,110,3300,2500,1500,1000,0,2200,500,0,11000,,,,,,5,,,2020-02-23 19:47:58,17
1004,,2018-07-01,,2018-07-01,135,3300,2500,1500,1000,0,2200,500,0,11000,,,,,,5,,,2020-02-23 19:47:58,17
1005,,2018-07-01,,2018-07-01,57,3300,3000,1500,500,0,1950,1000,0,11250,,,,,,5,,,2020-02-23 19:47:58,17
1006,,2018-07-01,,2018-07-01,74,3000,3000,1500,500,365,1635,500,0,10500,,,,,,5,,,2020-02-23 19:47:58,17
1007,,2018-07-01,,2018-07-01,13,2000,2000,0,600,360,700,140,0,5800,,,,,,5,,,2020-02-23 19:47:58,17
1008,,2018-07-01,,2018-07-01,185,3500,2000,0,0,0,6500,0,0,12000,,,,,,5,,,2020-02-23 19:47:58,17
1009,,2018-05-09,,2018-05-09,179,4000,6000,2000,500,0,3500,1000,0,17000,,,,,,5,,,2020-02-23 19:47:58,17
1010,,2018-07-17,,2018-07-17,115,1800,1500,1000,500,365,835,0,0,6000,,,,,,5,,,2020-02-23 19:47:58,17
1011,,2018-07-01,,2018-07-01,120,2800,0,0,0,0,3800,0,0,6600,,,,,,5,,,2020-02-23 19:47:58,17
1012,,2018-07-01,,2018-07-01,134,2500,0,0,0,0,2900,600,0,6000,,,,,,5,,,2020-02-23 19:47:58,17
1013,,2018-07-25,,2018-07-25,175,2000,1000,750,250,365,1135,0,0,5500,,,,,,5,,,2020-02-23 19:47:58,17
1014,,2018-08-01,,2018-08-01,186,1000,800,0,0,0,700,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
1015,,2018-08-03,,2018-08-03,177,2300,1800,750,250,0,1900,0,0,7000,,,,,,5,,,2020-02-23 19:47:58,17
1016,,2018-07-19,,2018-07-19,174,3000,3000,0,0,0,2500,0,0,8500,,,,,,5,,,2020-02-23 19:47:58,17
1017,,2018-07-01,,2018-07-01,107,1800,1000,0,0,0,750,875,0,4425,,,,,,5,,,2020-02-23 19:47:58,17
1018,,2018-08-21,,2018-08-21,181,2300,1800,750,250,0,1900,0,0,7000,,,,,,5,,,2020-02-23 19:47:58,17
1019,,2018-08-29,,2018-08-29,187,2000,1000,750,250,0,1000,0,0,5000,,,,,,5,,,2020-02-23 19:47:58,17
1020,,2018-08-14,,2018-08-14,116,1800,1000,0,0,0,750,875,0,4425,,,,,,5,,,2020-02-23 19:47:58,17
1021,,2018-09-16,,2018-09-16,188,2300,1500,750,250,365,1335,0,0,6500,,,,,,5,,,2020-02-23 19:47:58,17
1022,,2018-09-16,,2018-09-16,188,2300,1500,750,250,365,1335,500,0,7000,,,,,,5,,,2020-02-23 19:47:58,17
1023,,2018-09-10,,2018-09-10,183,2300,1800,750,250,0,1900,0,0,7000,,,,,,5,,,2020-02-23 19:47:58,17
1024,,2018-09-27,,2018-09-27,189,1600,0,0,0,0,1400,0,0,3000,,,,,,5,,,2020-02-23 19:47:58,17
1025,,2018-11-01,,2018-11-01,173,1000,800,0,0,0,700,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
1026,,2018-10-01,,2018-10-01,34,3000,2000,2000,0,0,250,6500,0,13750,,,,,,5,,,2020-02-23 19:47:58,17
1027,,2018-11-01,,2018-11-01,93,1800,1800,0,0,365,1035,1500,0,6500,,,,,,5,,,2020-02-23 19:47:58,17
1028,,2018-11-28,,2018-11-28,187,2000,1000,750,250,0,1500,0,0,5500,,,,,,5,,,2020-02-23 19:47:58,17
1029,,2018-12-01,,2018-12-01,185,3500,2000,0,0,0,7000,0,0,12500,,,,,,5,,,2020-02-23 19:47:58,17
1030,,2018-12-01,,2018-12-01,190,2643,2100,550,0,0,2249,0,0,7542,,,,,,5,,,2020-02-23 19:47:58,17
1031,,2018-11-01,,2018-11-01,111,1300,1000,0,0,365,335,0,0,3000,,,,,,5,,,2020-02-23 19:47:58,17
1032,,2016-04-01,,2016-04-01,102,2300,1800,1750,0,365,585,0,0,6800,,,,,,5,,,2020-02-23 19:47:58,17
1033,,2018-12-01,,2018-12-01,102,2300,0,1750,0,365,2385,0,0,6800,,,,,,5,,,2020-02-23 19:47:58,17
1034,,2018-10-01,,2018-10-01,37,4000,8000,0,0,0,6000,2000,0,20000,,,,,,5,,,2020-02-23 19:47:58,17
1035,,2019-02-01,,2019-02-01,153,1800,1000,0,0,0,1200,1500,0,5500,,,,,,5,,,2020-02-23 19:47:58,17
1036,,2019-02-01,,2019-02-01,150,1800,0,1000,500,365,1635,0,0,5300,,,,,,5,,,2020-02-23 19:47:58,17
1037,,2019-02-01,,2019-02-01,178,2500,1000,1500,0,0,500,0,0,5500,,,,,,5,,,2020-02-23 19:47:58,17
1038,,2019-03-12,,2019-03-12,191,2700,2500,1000,500,0,1800,0,0,8500,,,,,,5,,,2020-02-23 19:47:58,17
1039,,2019-04-01,,2019-04-01,27,1200,800,0,0,365,835,0,0,3200,,,,,,5,,,2020-02-23 19:47:58,17
1040,,2019-04-01,,2019-04-01,76,1200,800,0,0,365,835,0,0,3200,,,,,,5,,,2020-02-23 19:47:58,17
1041,,2019-04-01,,2019-04-01,141,1300,1000,0,0,0,700,0,0,3000,,,,,,5,,,2020-02-23 19:47:58,17
1042,,2019-04-08,,2019-04-08,192,1000,800,0,0,0,700,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
1043,,2019-04-08,,2019-04-08,193,2300,1800,750,250,0,900,0,0,6000,,,,,,5,,,2020-02-23 19:47:58,17
1044,,2019-04-11,,2019-04-11,194,1000,800,0,0,0,700,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
1045,,2019-05-01,,2019-05-01,195,2300,1800,750,250,0,900,0,0,6000,,,,,,5,,,2020-02-23 19:47:58,17
1046,,2019-05-07,,2019-05-07,196,1800,800,0,0,0,900,0,0,3500,,,,,,5,,,2020-02-23 19:47:58,17
1047,,2019-03-29,,2019-03-29,150,1800,800,1000,500,0,2000,0,0,6100,,,,,,5,,,2020-02-23 19:47:58,17
1048,,2019-06-01,,2019-06-01,53,1800,1500,1000,500,365,835,0,0,6000,,,,,,5,,,2020-02-23 19:47:58,17
1049,,2019-06-01,,2019-06-01,123,1800,800,0,0,0,950,0,0,3550,,,,,,5,,,2020-02-23 19:47:58,17
1050,,2019-06-01,,2019-06-01,46,1800,1500,750,250,365,585,1750,0,7000,,,,,,5,,,2020-02-23 19:47:58,17
1051,,2019-05-01,,2019-05-01,134,2500,0,1000,500,0,2900,600,0,7500,,,,,,5,,,2020-02-23 19:47:58,17
